Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
11/01/20,43589306.24,30036.03178,987388.6782,5476491.166,1180028.149,577394.2235,30137016.8,713709.5824,5072026.906,26741294.01,775328.0036,3481244.228,4938437.33,487076.4525,24029559.29,4014999.714,1677535.963,751320.1457,265648886.7,4156871.477,6824626.739,473709.6321,2298778.6,7426500.59,250640.9877,352490.9175,11542459.11,3643113.802,2562629.151,83358925.61,10457964.42,478479.7523,63969907.02,40707393.55,1637723.806,57016670.5,87310996.43,23320724.66,20273142.03,7255248.032,20209086.13,11807646.35,50981734.55,7086328.115,4653121.237,83870.24581,1165350.856,11511479.54,12878118.99,14544437.3,2656039.637,1706916.759,355164.2815,12564889.83,1439554.141,22047888.85,5799522.66,2057704.062
12/01/20,43173172.65,29749.2871,977962.3846,5424208.803,1168762.786,571882.0198,29849308.04,706896.0182,5023605.837,26486003.17,767926.1875,3448009.868,4891291.6,482426.4846,23800156.53,3976669.756,1661521.048,744147.5252,263112819.2,4117187.113,6759474.143,469187.2731,2276832.873,7355602.092,248248.1959,349125.7959,11432266.83,3608334.124,2538164.525,82563123.79,10358125.47,473911.8545,63359206.15,40318772.68,1622088.965,56472350.03,86477465.41,23098088.93,20079600.62,7185984.429,20016156.25,11694922.41,50495027.73,7018677.138,4608699.331,83069.56257,1154225.613,11401583.01,12755175.58,14405586.07,2630683.25,1690621.354,351773.6382,12444936.72,1425811.164,21837404.49,5744156.415,2038059.799
01/01/21,42126070.44,30282.46069,1020911.71,5236458.307,1146678.951,551748.9678,29429078.14,699233.4207,4841493.928,25574893.79,729515.8814,3435044.681,4548400.254,481022.317,22992471.43,3827981.782,1714342.048,788915.1181,251669751.1,3962947.795,6576286.14,432469.016,2297640.526,7142960.94,218084.3989,337009.5771,11041593.35,3484839.689,2582726.453,80319272.81,10326876.6,496024.172,61441389.55,40054547.4,1641309.369,55302691.3,83333860.1,21526521.58,19826066.39,7088123.079,19046172.65,11243130.09,48342793.54,6754711.919,4612563.594,81724.6324,1113254.21,11402524.8,12282109.92,13981551.47,2506424.788,1656640.657,406722.5891,12012431.3,1388457.158,21288772.59,5504996.579,2077655.554
02/01/21,41273985.48,29669.93668,1000261.706,5130540.349,1123485.05,540588.7292,28833815.52,685090.0108,4743564.923,25057589.85,714759.9475,3365563.956,4456399.662,471292.6679,22527402.2,3750553.109,1679666.014,772957.7145,246579221.5,3882789.162,6443267.455,423721.4556,2251166.1,6998480.111,213673.2009,330192.877,10818254.8,3414351.76,2530485.587,78694653.1,10117994.63,485991.0801,60198613.2,39244363.18,1608110.568,54184082.54,81648264.27,21091104.16,19425044.1,6944751.456,18660925.3,11015715.05,47364962.78,6618084.212,4519265.168,80071.58645,1090736.392,11171885.68,12033679.41,13698746.32,2455727.278,1623131.75,398495.8023,11769455.59,1360372.804,20858164.12,5393646.892,2035630.769
03/01/21,48171665.47,34628.35604,1167424.753,5987952.713,1311241.097,630931.5449,33652502.89,799581.781,5536306.222,29245196.99,834210.137,3928014.683,5201150.1,550054.7736,26292166.12,4377342.959,1960370.64,902133.8747,287787370.9,4531678.209,7520061.869,494533.4931,2627379.426,8168061.281,249382.1189,385374.4829,12626194.08,3984955.871,2953378.594,91846049.26,11808906.92,567209.5742,70258963.93,45802854.09,1876856.898,63239289.05,95293265.88,24615834.94,22671344.08,8105353.53,21779526.27,12856653.76,55280562.7,7724093.881,5274521.646,93453.09476,1273019.506,13038923.51,14044739.61,15988071.36,2866126.728,1894388.408,465092.146,13736358.89,1587717.369,24343966.12,6295029.441,2375823.979
04/01/21,48855275.15,35119.77105,1183991.813,6072928.443,1329849.071,639885.1674,34130069.45,810928.7386,5614872.584,29660218.96,846048.5096,3983757.594,5274960.223,557860.6645,26665281.3,4439462.339,1988190.486,914936.161,291871394.8,4595987.779,7626779.937,501551.4751,2664664.871,8283975.184,252921.1294,390843.3767,12805373.86,4041506.841,2995290.331,93149447.18,11976488.48,575258.9109,71256017.01,46452847.7,1903491.591,64136725.12,96645583.65,24965161.1,22993075.75,8220377.54,22088602.04,13039104.02,56065055.56,7833707.391,5349372.993,94779.29844,1291085.073,13223960.39,14244050.14,16214959.93,2906800.264,1921271.893,471692.3225,13931293.15,1610248.85,24689434.16,6384362.932,2409539.572
05/01/21,51139151.35,36761.54277,1239340.815,6356824.434,1392016.578,669798.3856,35725574.81,848837.8659,5877355.475,31046768.68,885599.4086,4169989.462,5521552.962,583939.4183,27911824.3,4646997.397,2081134,957707.4055,305515737.8,4810840.056,7983315.053,524997.8987,2789232.068,8671232.726,264744.6336,409114.4413,13403996.8,4230438.359,3135313.538,97503978.08,12536362.87,602150.9943,74587078.41,48624415.72,1992475.618,67134975.35,101163551.2,26132227.24,24067951.25,8604662.032,23121195.4,13648653.33,58685973.07,8199915.908,5599444.364,99210.02129,1351440.448,13842151.32,14909928.02,16972973.49,3042686.755,2011087.111,493742.8966,14582550.33,1685524.427,25843610.67,6682817.797,2522180.225
06/01/21,50619152.98,36387.74028,1226738.822,6292186.319,1377862.132,662987.6729,35362306.36,840206.6256,5817592.746,30731075.74,876594.3659,4127587.748,5465408.14,578001.7456,27628008.42,4599745.321,2059972.4,947969.1468,302409161.3,4761921.978,7902138.289,519659.5612,2760870.313,8583061.008,262052.63,404954.4418,13267700.91,4187421.982,3103432.721,96512528.12,12408889.34,596028.1408,73828654.43,48129987.94,1972215.523,66452326.6,100134889.6,25866506.84,23823221.04,8517167.225,22886092.09,13509869.69,58089236.33,8116536.682,5542507.52,98201.22377,1337698.593,13701400.14,14758319.36,16800387.16,3011747.796,1990637.768,488722.3695,14434270.54,1668385.504,25580825.02,6614864.883,2496533.933
07/01/21,52142806.13,37483.02323,1263664.064,6481583.197,1419336.235,682943.8199,36426723.41,865497.1213,5992704.201,31656091.23,902980.1446,4251829.496,5629918.723,595399.7883,28459620.56,4738199.168,2121978.247,976503.3299,311511776.5,4905257.396,8139995.251,535301.4849,2843973.417,8841413.967,269940.5004,417143.7037,13667063.07,4313464.76,3196847.067,99417586.96,12782400.99,613968.7839,76050921.21,49578716.41,2031579.859,68452563.49,103148982.7,26645097.2,24540307.83,8773536.76,23574970.99,13916521.21,59837741.45,8360847.106,5709338.819,101157.1129,1377963.76,14113816.79,15202549.62,17306084.34,3102402.395,2050556.62,503433.0735,14868746.84,1718604.457,26350816.26,6813974.492,2571680.426
08/01/21,52242026.51,37554.34812,1266068.638,6493916.732,1422037.031,684243.3653,36496038.3,867144.0398,6004107.468,31716328.29,904698.3879,4259920.126,5640631.661,596532.7497,28513775.19,4747215.29,2126016.071,978361.4774,312104539.3,4914591.406,8155484.509,536320.0878,2849385.096,8858237.925,270454.1589,417937.4691,13693069.55,4321672.673,3202930.214,99606764.55,12806724.08,615137.0795,76195635.34,49673057.69,2035445.668,68582819.02,103345260.6,26695799.05,24587004.56,8790231.558,23619830.82,13943002.38,59951604.2,8376756.614,5720202.882,101349.6006,1380585.83,14140673.39,15231477.92,17339015.37,3108305.827,2054458.539,504391.0354,14897039.95,1721874.718,26400958.13,6826940.52,2576573.969
09/01/21,50169765.57,36064.6967,1215848.064,6236325.462,1365629.729,657101.7919,35048366.39,832747.4278,5765945.242,30458250.98,868812.1245,4090943.793,5416887.265,572870.3538,27382732.11,4558909.64,2041684.349,939553.2534,299724429.2,4719646.522,7831984.578,515046.1205,2736359.82,8506862.192,259726.1756,401359.3318,13149912.73,4150246.83,3075881.024,95655707.88,12298725.53,590736.7141,73173217.4,47702698.88,1954706.561,65862375.23,99245910.72,25636868.81,23611722.92,8441553.402,22682913.63,13389931.59,57573530.92,8044479.582,5493302.171,97329.41161,1325822.754,13579761.66,14627297.75,16651236.46,2985010.06,1972965.257,484383.5834,14306125.78,1653573.889,25353723.22,6556139.346,2474370.17
10/01/21,50884604.19,36578.56074,1233171.947,6325183.088,1385087.76,666464.4376,35547749.35,844612.7417,5848100.705,30892232.16,881191.3025,4149233.174,5494069.213,581032.8367,27772892.08,4623866.783,2070775.073,952940.3789,303995021.1,4786893.909,7943577.786,522384.7009,2775348.555,8628071.321,263426.8566,407078.0579,13337277.88,4209381.184,3119707.39,97018648.16,12473962.62,599153.7639,74215818.28,48382385.76,1982557.992,66800808.34,100660005.6,26002153.04,23948152.07,8561831.986,23006108.73,13580716.62,58393861.31,8159100.502,5571572.908,98716.19948,1344713.6,13773251.47,14835713.26,16888489.84,3027541.661,2001076.845,491285.2718,14509965.11,1677134.662,25714973.07,6649553.806,2509625.973
11/01/21,48364639.79,34767.07625,1172101.423,6011940.281,1316493.891,633459.0387,33787313.86,802784.8828,5558484.507,29362352.41,837551.9591,3943750.198,5221985.759,552258.2773,26397491.79,4394878.47,1968223.829,905747.7973,288940238.9,4549831.983,7550187.022,496514.5802,2637904.633,8200782.302,250381.1366,386918.282,12676774.25,4000919.491,2965209.744,92213981.92,11856213.06,569481.7996,70540419.33,45986339.02,1884375.533,63492623.84,95675007.99,24714445.27,22762164.84,8137823.345,21866774.43,12908157.14,55502015.06,7755036.381,5295651.229,93827.46519,1278119.186,13091157.07,14101002.44,16052119.12,2877608.35,1901977.274,466955.2919,13791386.35,1594077.72,24441487.35,6320247.149,2385341.462
12/01/21,49212710.93,35376.71491,1192654.154,6117359.304,1339578.535,644566.706,34379772.44,816861.669,5655952.209,29877219.55,852238.3839,4012903.628,5313552.975,561942.0941,26860370.27,4471942.408,2002736.519,921630.0323,294006789.2,4629613.022,7682579.112,505220.9344,2684160.137,8344582.542,254771.5552,393702.8716,12899060.75,4071075.381,3017204.525,93830948.72,12064111.07,579467.6298,71777341.48,46792706.8,1917417.948,64605963.3,97352663.69,25147811.63,23161298.07,8280519.604,22250207.04,13134500.93,56475239.66,7891020.493,5388510.165,95472.72434,1300530.931,13320709.75,14348262.7,16333592.1,2928067.045,1935328.335,475143.3258,14033217.51,1622029.78,24870067.41,6431072.315,2427168.286
01/01/22,45153940.51,32799.88947,1101447.622,5510600.097,1231335.184,596055.9914,31612396.8,743956.1597,5206025.79,27641368.85,785830.6852,3694579.55,4901642.816,518730.252,24868138.2,4155281.331,1842451.791,827486.5448,269539214.4,4302142.836,7028332.982,465895.0967,2459964.377,7771879.143,237525.8662,365691.4343,11854864.05,3722213.457,2767272.008,86434405.4,11179978.99,517746.2553,66570792.33,43094080.11,1789753.302,59795975.16,89852727.88,23035198.38,21437406.43,7673014.81,20354026.08,12167775,51790560.81,7286058.114,4934497.372,88259.03591,1198015.963,12224546.14,13185664.9,15018686.72,2709954.201,1778082.008,437960.5241,12983672.25,1511282.241,22786411.21,6045156.295,2248842.422
02/01/22,45134356.1,32785.66333,1100969.896,5508210.01,1230801.123,595797.4668,31598685.71,743633.487,5203767.805,27629380.09,785489.8505,3692977.117,4899516.849,518505.2655,24857352.26,4153479.08,1841652.673,827127.643,269422308.4,4300276.888,7025284.616,465693.0262,2458897.428,7768508.283,237422.8453,365532.8247,11849722.3,3720599.039,2766071.772,86396916.61,11175129.95,517521.6956,66541918.9,43075389.12,1788977.041,59770040.14,89813756.47,23025207.43,21428108.48,7669686.829,20345198.02,12162497.52,51768097.93,7282897.966,4932357.155,88220.75574,1197496.353,12219244.04,13179945.94,15012172.74,2708778.825,1777310.809,437770.5696,12978040.9,1510626.759,22776528.17,6042534.358,2247867.042
04/01/22,47635134.56,34602.23252,1161971.803,5813405.745,1298996.644,628809.0704,33349487.53,784836.3039,5492095.181,29160252.9,829011.8208,3897595.471,5170986.463,547234.3073,26234634.15,4383612.662,1943693.906,872956.6561,284350304.8,4538544.158,7414537.549,491495.8777,2595138.604,8198941.325,250577.8338,385786.0574,12506284.9,3926747.852,2919332.687,91183947.31,11794315.13,546196.2403,70228835.3,45462085.52,1888099.653,63081744.17,94790105.48,24300974.89,22615384.8,8094644.429,21472473.06,12836390.2,54636434.95,7686424.591,5205646.366,93108.84067,1263846.543,12896280.89,13910212.81,15843958.58,2858865.286,1875787.025,462026.3097,13697120.73,1594326.698,24038516.95,6377335.629,2372415.567
05/01/22,50043239.47,36351.4835,1220713.109,6107291.571,1364664.983,660597.3339,35035408.33,824512.2316,5769737.754,30634394.81,870920.9589,4094631.101,5432395.987,574898.7116,27560876.88,4605217.98,2041953.707,917087.3429,298725101.3,4767981.747,7789365.592,516342.5302,2726330.97,8613423.43,263245.3263,405288.7481,13138516.68,4125257.226,3066914.077,95793580.78,12390554.62,573808.167,73779122.38,47760336.01,1983548.99,66270723.46,99582041.52,25529465.1,23758663.17,8503854,22557973.67,13485309.83,57398477.47,8074997.373,5468808.056,97815.78352,1327737.935,13548228.19,14613417.54,16644920.19,3003389.86,1970613.921,485383.1834,14389552.99,1674924.895,25253739.1,6699729.874,2492348.587
06/01/22,47673845.42,34630.35214,1162916.084,5818130.029,1300052.278,629320.0743,33376589.1,785474.1038,5496558.35,29183950.08,829685.52,3900762.865,5175188.683,547679.0191,26255953.81,4387175.02,1945273.456,873666.0673,284581383,4542232.421,7420562.998,491895.2935,2597247.552,8205604.223,250781.4668,386099.5677,12516448.17,3929938.937,2921705.093,91258048.25,11803899.82,546640.1085,70285907,45499030.44,1889634.023,63133007.76,94867136.98,24320723.16,22633763.27,8101222.569,21489922.74,12846821.73,54680835.43,7692670.99,5209876.752,93184.50589,1264873.612,12906761.1,13921517,15856834.22,2861188.552,1877311.39,462401.777,13708251.74,1595622.334,24058051.94,6382518.193,2374343.519
07/01/22,48057973.57,34909.3834,1172286.186,5865009.141,1310527.344,634390.7699,33645518.27,791802.9979,5540846.425,29419097.4,836370.644,3932192.946,5216887.347,552091.8985,26467509.03,4422524.327,1960947.339,880705.5609,286874374.5,4578831.092,7480353.584,495858.7001,2618174.664,8271720.215,252802.1181,389210.5338,12617298.44,3961604.102,2945246.495,91993352.6,11899008.79,551044.617,70852230.01,45865635.2,1904859.597,63641696.87,95631521.26,24516685.42,22816132.99,8166497.515,21663076.05,12950333.96,55121421.84,7754654.064,5251854.913,93935.33251,1275065.229,13010756.29,14033688.49,15984599.38,2884242.348,1892437.674,466127.5419,13818704.87,1608478.931,24251897.74,6433944.817,2393474.6
